#K-Path(1/A) Energy-Level(eV)
   0.75464    -31.609316
   0.75464    -31.609316
   0.71492    -31.612604
   0.67520    -31.620559
   0.63549    -31.630835
   0.59577    -31.642301
   0.55605    -31.654337
   0.51633    -31.666551
   0.47662    -31.678643
   0.43690    -31.690388
   0.39718    -31.701608
   0.35746    -31.712160
   0.31774    -31.721926
   0.27803    -31.730813
   0.23831    -31.738741
   0.19859    -31.745655
   0.15887    -31.751503
   0.11915    -31.756251
   0.07944    -31.759869
   0.03972    -31.762311
   0.00000    -31.763345
 
# Band-Index:   11
   0.00000    -31.429997
   0.03972    -31.430910
   0.07944    -31.432812
   0.11915    -31.435642
   0.15887    -31.439408
   0.19859    -31.444103
   0.23831    -31.449709
   0.27803    -31.456205
   0.31774    -31.463547
   0.35746    -31.471691
   0.39718    -31.480583
   0.43690    -31.490161
   0.47662    -31.500351
   0.51633    -31.511054
   0.55605    -31.522156
   0.59577    -31.533472
   0.63549    -31.544685
   0.67520    -31.555188
   0.71492    -31.563601
   0.75464    -31.567138
   0.75464    -31.567138
   0.79436    -31.555649
   0.83408    -31.533591
   0.87379    -31.509083
   0.91351    -31.484120
   0.95323    -31.459509
   0.99295    -31.435773
   1.03267    -31.413359
   1.07238    -31.392706
   1.11210    -31.374273
   1.15182    -31.358531
   1.19154    -31.345893
   1.23126    -31.336582
   1.27097    -31.330451
   1.31069    -31.326956
   1.35041    -31.325324
   1.39013    -31.324812
   1.42985    -31.324851
   1.46957    -31.325255
   1.50928    -31.325534
   1.50928    -31.325534
   1.54900    -31.325470
   1.58872    -31.325330
   1.62844    -31.325323
   1.66815    -31.325839
   1.70787    -31.327461
   1.74759    -31.330935
   1.78731    -31.337035
   1.82703    -31.346311
   1.86674    -31.358916
   1.90646    -31.374629
   1.94618    -31.393041
   1.98590    -31.413679
   2.02562    -31.436086
   2.06533    -31.459821
   2.10505    -31.484439
   2.14477    -31.509421
   2.18449    -31.533968
   2.22421    -31.556094
   2.26392    -31.567620
